cement,slag,fly_ash,water,superplasticizer,coarse_agg,fine_agg,age,strength,source
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,3.0,23.80071152,D1
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,14.0,38.76923548,D1
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,28.0,51.331488199999995,D1
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,56.0,56.847296199999995,D1
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,100.0,58.60546,D1
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,3.0,21.91154728,D1
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,14.0,36.9903874,D1
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,28.0,47.401475,D1
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,56.0,51.95891136,D1
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,100.0,56.7438748,D1
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,3.0,17.57474324,D1
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,14.0,33.72916592,D1
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,28.0,40.14818748,D1
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,56.0,46.6430514,D1
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,100.0,50.07664188,D1
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,3.0,17.36790044,D1
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,14.0,33.70158688,D1
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,28.0,45.939785879999995,D1
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,56.0,51.4349096,D1
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,100.0,59.30183076,D1
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,3.0,30.44726016,D1
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,14.0,47.7117392,D1
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,28.0,63.14221208,D1
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,56.0,66.82401392,D1
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,100.0,66.9481196,D1
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,3.0,27.42046052,D1
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,14.0,35.9561734,D1
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,28.0,55.50971276,D1
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,56.0,61.99078716,D1
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,100.0,63.528318639999995,D1
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,3.0,18.01600788,D1
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,14.0,38.60376124,D1
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,28.0,52.20022796,D1
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,56.0,53.95839176,D1
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,100.0,56.63355864,D1
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,3.0,15.340841,D1
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,14.0,26.04840328,D1
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,28.0,30.219733079999997,D1
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,56.0,37.2661778,D1
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,100.0,46.2293658,D1
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,3.0,16.27852836,D1
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,14.0,25.62092816,D1
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,28.0,31.97100212,D1
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,56.0,36.3009114,D1
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,100.0,43.0577762,D1
500.0,0.0,0.0,140.0,4.0,966.0,853.0,28.0,67.568648,D1
475.0,0.0,59.0,142.0,1.9,1098.0,641.0,28.0,57.226507999999995,D1
315.0,137.0,0.0,145.0,5.9,1130.0,745.0,28.0,81.75116932,D1
505.0,0.0,60.0,195.0,0.0,1030.0,630.0,28.0,64.0178466,D1
451.0,0.0,0.0,165.0,11.25,1030.0,745.0,28.0,78.80021203999999,D1
516.0,0.0,0.0,162.0,8.2,801.0,802.0,28.0,41.36856,D1
520.0,0.0,0.0,170.0,5.2,855.0,855.0,28.0,60.280886679999995,D1
528.0,0.0,0.0,185.0,6.86,920.0,720.0,28.0,56.83350668,D1
520.0,0.0,0.0,175.0,5.2,870.0,805.0,28.0,51.021224,D1
385.0,0.0,136.0,158.0,20.0,903.0,768.0,28.0,55.55108132,D1
500.1,0.0,0.0,200.0,3.0,1124.4,613.2,28.0,44.13335876,D1
450.1,50.0,0.0,200.0,3.0,1124.4,613.2,28.0,39.37597436,D1
397.0,17.2,158.0,167.0,20.8,967.0,633.0,28.0,55.647607959999995,D1
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28.0,47.27736932,D1
334.0,17.6,158.0,189.0,15.3,967.0,633.0,28.0,44.32641204,D1
405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28.0,52.30364936,D1
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,49.249270679999995,D1
516.0,0.0,0.0,162.0,8.26,801.0,802.0,28.0,41.36856,D1
145.0,116.0,119.0,184.0,5.7,833.0,880.0,28.0,29.15794004,D1
160.0,128.0,122.0,182.0,6.4,824.0,879.0,28.0,39.39665864,D1
234.0,156.0,0.0,189.0,5.85,981.0,760.0,28.0,39.300132,D1
250.0,180.0,95.0,159.0,9.45,860.0,800.0,28.0,67.86512268,D1
475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28.0,58.52272288,D1
285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28.0,53.57917996,D1
356.0,119.0,0.0,160.0,9.03,1061.0,657.0,28.0,58.99846132,D1
275.0,180.0,120.0,162.0,10.35,830.0,765.0,28.0,76.23536132,D1
500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28.0,69.83702404,D1
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,3.0,14.39625888,D1
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,3.0,19.41564416,D1
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,3.0,20.72564856,D1
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,3.0,14.94094492,D1
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,3.0,21.29101888,D1
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3.0,23.07676172,D1
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,3.0,15.52010476,D1
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,3.0,15.81657944,D1
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,3.0,12.5484632,D1
250.0,0.0,95.69,191.84,5.33,948.9,857.2,3.0,8.48744956,D1
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,3.0,15.60973664,D1
194.68,0.0,100.52,170.17,7.48,998.0,901.8,3.0,12.17614616,D1
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,3.0,11.98309288,D1
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,14.0,16.87837248,D1
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,14.0,33.08795324,D1
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,14.0,34.23937816,D1
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,14.0,31.81242264,D1
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,14.0,29.7508894,D1
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,14.0,33.00521612,D1
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,14.0,32.90179472,D1
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,14.0,29.55094136,D1
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,14.0,19.41564416,D1
250.0,0.0,95.69,191.84,5.33,948.9,857.2,14.0,24.65566176,D1
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,14.0,29.59230992,D1
194.68,0.0,100.52,170.17,7.48,998.0,901.8,14.0,24.28334472,D1
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,14.0,20.72564856,D1
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,28.0,26.200088,D1
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,28.0,46.38794528,D1
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,28.0,39.1622368,D1
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,28.0,41.20308576,D1
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,28.0,33.68779736,D1
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,28.0,38.20386516,D1
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,28.0,41.40992856,D1
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,28.0,37.81086384,D1
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,28.0,24.84871504,D1
250.0,0.0,95.69,191.84,5.33,948.9,857.2,28.0,27.22051248,D1
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,28.0,44.63667624,D1
194.68,0.0,100.52,170.17,7.48,998.0,901.8,28.0,37.2661778,D1
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,28.0,33.27411176,D1
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,56.0,36.56291228,D1
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,56.0,53.72396992,D1
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,56.0,48.587373719999995,D1
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,56.0,51.72448952,D1
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,56.0,35.852751999999995,D1
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,56.0,53.77223324,D1
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,56.0,53.46196904,D1
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,56.0,48.9872698,D1
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,56.0,31.715896,D1
250.0,0.0,95.69,191.84,5.33,948.9,857.2,56.0,39.64487,D1
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,56.0,51.25564584,D1
194.68,0.0,100.52,170.17,7.48,998.0,901.8,56.0,43.38872468,D1
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,56.0,39.2656582,D1
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,100.0,37.9556538,D1
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,100.0,55.0201848,D1
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,100.0,49.99390476,D1
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,100.0,53.65502232,D1
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,100.0,37.6798634,D1
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,100.0,56.06129356,D1
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,100.0,56.8128224,D1
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,100.0,50.93848688,D1
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,100.0,33.56369168,D1
250.0,0.0,95.69,191.84,5.33,948.9,857.2,100.0,41.1617172,D1
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,100.0,52.95865156,D1
194.68,0.0,100.52,170.17,7.48,998.0,901.8,100.0,44.27814872,D1
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,100.0,40.14818748,D1
446.0,24.0,79.0,162.0,11.61,967.0,712.0,28.0,57.02655996,D1
446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,44.42293868,D1
446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,51.021224,D1
446.0,24.0,79.0,162.0,10.3,967.0,712.0,28.0,53.38612668,D1
446.0,24.0,79.0,162.0,11.61,967.0,712.0,3.0,35.36322404,D1
446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,25.02108404,D1
446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,23.34565736,D1
446.0,24.0,79.0,162.0,11.61,967.0,712.0,7.0,52.00717468,D1
446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,38.01770664,D1
446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,39.300132,D1
446.0,24.0,79.0,162.0,11.61,967.0,712.0,56.0,61.06688932,D1
446.0,24.0,79.0,162.0,11.64,967.0,712.0,56.0,56.14403068,D1
446.0,24.0,79.0,162.0,11.64,967.0,712.0,56.0,55.25460664,D1
446.0,24.0,79.0,162.0,10.3,967.0,712.0,56.0,54.765078679999995,D1
387.0,20.0,94.0,157.0,14.32,938.0,845.0,28.0,50.23522136,D1
387.0,20.0,94.0,157.0,13.93,938.0,845.0,28.0,46.68441996,D1
387.0,20.0,94.0,157.0,11.61,938.0,845.0,28.0,46.68441996,D1
387.0,20.0,94.0,157.0,14.32,938.0,845.0,3.0,22.752708,D1
387.0,20.0,94.0,157.0,13.93,938.0,845.0,3.0,25.510612,D1
387.0,20.0,94.0,157.0,11.61,938.0,845.0,3.0,34.77027468,D1
387.0,20.0,94.0,157.0,14.32,938.0,845.0,7.0,36.83870268,D1
387.0,20.0,94.0,157.0,13.93,938.0,845.0,7.0,45.89841732,D1
387.0,20.0,94.0,157.0,11.61,938.0,845.0,7.0,41.66503468,D1
387.0,20.0,94.0,157.0,14.32,938.0,845.0,56.0,56.33708396,D1
387.0,20.0,94.0,157.0,13.93,938.0,845.0,56.0,47.96684532,D1
387.0,20.0,94.0,157.0,11.61,938.0,845.0,56.0,61.45989064,D1
355.0,19.0,97.0,145.0,13.13,967.0,871.0,28.0,44.02993736,D1
355.0,19.0,97.0,145.0,12.25,967.0,871.0,28.0,55.45455468,D1
491.0,26.0,123.0,210.0,3.93,882.0,699.0,28.0,55.55108132,D1
491.0,26.0,123.0,201.0,3.93,822.0,699.0,28.0,57.915983999999995,D1
491.0,26.0,123.0,210.0,3.93,882.0,699.0,3.0,25.60910856945864,D1
491.0,26.0,123.0,210.0,3.93,882.0,699.0,7.0,33.488834284729315,D1
491.0,26.0,123.0,210.0,3.93,882.0,699.0,56.0,59.59042571527067,D1
491.0,26.0,123.0,201.0,3.93,822.0,699.0,3.0,29.54897143054136,D1
491.0,26.0,123.0,201.0,3.93,822.0,699.0,7.0,37.92118,D1
491.0,26.0,123.0,201.0,3.93,822.0,699.0,56.0,61.85584685418796,D1
424.0,22.0,132.0,178.0,8.48,822.0,750.0,28.0,62.05284,D1
424.0,22.0,132.0,178.0,8.48,882.0,750.0,3.0,32.01138571527068,D1
424.0,22.0,132.0,168.0,8.92,822.0,750.0,28.0,72.09850532,D1
424.0,22.0,132.0,178.0,8.48,822.0,750.0,7.0,39.004642284729314,D1
424.0,22.0,132.0,178.0,8.48,822.0,750.0,56.0,65.69721314581203,D1
424.0,22.0,132.0,168.0,8.92,822.0,750.0,3.0,32.109882284729316,D1
424.0,22.0,132.0,168.0,8.92,822.0,750.0,7.0,40.28509771527068,D1
424.0,22.0,132.0,168.0,8.92,822.0,750.0,56.0,74.3649114581204,D1
202.0,11.0,141.0,206.0,1.72,942.0,801.0,28.0,21.96670536,D1
202.0,11.0,141.0,206.0,1.72,942.0,801.0,3.0,9.84965714581204,D1
202.0,11.0,141.0,206.0,1.72,942.0,801.0,7.0,15.069975430541358,D1
202.0,11.0,141.0,206.0,1.72,942.0,801.0,56.0,23.24519085418796,D1
284.0,15.0,141.0,179.0,5.46,842.0,801.0,28.0,43.733462679999995,D1
284.0,15.0,141.0,179.0,5.46,842.0,801.0,3.0,13.39553371527068,D1
284.0,15.0,141.0,179.0,5.46,842.0,801.0,7.0,24.13166,D1
284.0,15.0,141.0,179.0,5.46,842.0,801.0,56.0,44.520450284729314,D1
359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,62.93536928,D1
359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,59.494884039999995,D1
359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,25.11662571527068,D1
359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,23.63917714581204,D1
359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,35.75425543054136,D1
359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,38.610656,D1
359.0,19.0,141.0,154.0,10.91,942.0,801.0,56.0,68.75060685418796,D1
359.0,19.0,141.0,154.0,10.91,942.0,801.0,56.0,66.78067543054136,D1
436.0,0.0,0.0,218.0,0.0,838.4,719.7,28.0,23.84897484,D1
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90.0,32.068218236,D1
289.0,0.0,0.0,192.0,0.0,913.2,895.3,3.0,11.654902304,D1
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3.0,19.199148696,D1
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90.0,48.846616696,D1
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28.0,39.604880392,D1
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28.0,43.942373908,D1
480.0,0.0,0.0,192.0,0.0,936.2,712.2,7.0,34.569637164,D1
480.0,0.0,0.0,192.0,0.0,936.2,712.2,90.0,54.315540328,D1
480.0,0.0,0.0,192.0,0.0,936.2,712.2,3.0,24.404692496,D1
333.0,0.0,0.0,192.0,0.0,931.2,842.6,3.0,15.615941924,D1
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90.0,21.859147104,D1
255.0,0.0,0.0,192.0,0.0,889.8,945.0,7.0,10.222171176,D1
289.0,0.0,0.0,192.0,0.0,913.2,895.3,7.0,14.596896395999998,D1
255.0,0.0,0.0,192.0,0.0,889.8,945.0,28.0,18.746162964,D1
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28.0,31.966865263999996,D1
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7.0,23.404952296,D1
289.0,0.0,0.0,192.0,0.0,913.2,895.3,28.0,25.573354316,D1
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90.0,41.680203152,D1
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7.0,27.742445811999996,D1
255.0,0.0,0.0,192.0,0.0,889.8,945.0,3.0,8.204074924,D1
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7.0,9.617500724,D1
239.6,359.4,0.0,185.7,0.0,941.6,664.3,7.0,25.422359072,D1
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7.0,15.691094808,D1
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28.0,27.935499091999997,D1
193.5,290.2,0.0,185.7,0.0,998.2,704.3,28.0,32.626693796000005,D1
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7.0,17.236210524,D1
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7.0,19.765208492,D1
239.6,359.4,0.0,185.7,0.0,941.6,664.3,28.0,39.435269296,D1
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28.0,25.74503384,D1
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28.0,33.082437432,D1
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,24.065470304,D1
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7.0,21.819846971999997,D1
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28.0,21.066249704,D1
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7.0,14.843728804,D1
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28.0,32.051670812,D1
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7.0,11.957582268,D1
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7.0,25.447869684,D1
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28.0,22.489328168,D1
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,25.216895224,D1
228.0,342.1,0.0,185.7,0.0,955.8,674.3,28.0,39.699338604,D1
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7.0,13.089012384,D1
316.1,210.7,0.0,185.7,0.0,977.0,689.3,28.0,38.70028788,D1
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7.0,7.507014687999999,D1
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28.0,17.576122192,D1
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7.0,21.179323768,D1
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28.0,18.19871902,D1
193.5,290.2,0.0,185.7,0.0,998.2,704.3,7.0,17.200357771999997,D1
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28.0,22.629981272,D1
290.2,193.5,0.0,185.7,0.0,998.2,704.3,7.0,21.859147104,D1
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7.0,12.37264682,D1
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28.0,25.726417988,D1
210.7,316.1,0.0,185.7,0.0,977.0,689.3,28.0,37.813621743999995,D1
228.0,342.1,0.0,185.7,0.0,955.8,674.3,7.0,21.917063088,D1
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.0431373,D1
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7.0,14.54104884,D1
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,26.91369566,D1
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7.0,7.995853172,D1
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,31.899986092,D1
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.335934716,D1
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,19.765208492,D1
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28.0,37.437857324,D1
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.483912255999998,D1
316.1,210.7,0.0,185.7,0.0,977.0,689.3,7.0,24.437787344,D1
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,17.596806471999997,D1
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7.0,10.730314988,D1
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28.0,31.38150014,D1
339.0,0.0,0.0,197.0,0.0,968.0,781.0,3.0,13.22414968,D1
339.0,0.0,0.0,197.0,0.0,968.0,781.0,7.0,20.96696516,D1
339.0,0.0,0.0,197.0,0.0,968.0,781.0,14.0,27.04124872,D1
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28.0,32.039949719999996,D1
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90.0,35.17017076,D1
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180.0,36.44570136,D1
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365.0,38.89334116,D1
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3.0,6.467284879999999,D1
236.0,0.0,0.0,194.0,0.0,968.0,885.0,14.0,12.83804312,D1
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28.0,18.41590396,D1
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90.0,21.94602108,D1
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180.0,24.104080959999997,D1
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365.0,25.08313688,D1
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14.0,21.26343984,D1
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28.0,25.96566616,D1
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3.0,11.36256448,D1
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.25394708,D1
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180.0,32.32952964,D1
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360.0,33.70158688,D1
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3.0,9.307926,D1
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90.0,26.94472208,D1
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180.0,27.62730332,D1
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365.0,29.7853632,D1
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180.0,34.48758952,D1
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,36.14922668,D1
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3.0,12.54156844,D1
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28.0,27.53077668,D1
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90.0,32.922478999999996,D1
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7.0,9.99050724,D1
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7.0,7.83934212,D1
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28.0,12.24509376,D1
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7.0,11.1695112,D1
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28.0,17.3403214,D1
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7.0,17.54026944,D1
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28.0,30.57136584,D1
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7.0,14.2032056,D1
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28.0,24.49708228,D1
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7.0,15.57526284,D1
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28.0,26.84819544,D1
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,26.0621928,D1
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28.0,38.21075992,D1
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28.0,43.69898888,D1
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7.0,30.14389072,D1
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7.0,12.73462172,D1
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28.0,20.87043852,D1
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7.0,20.27748916,D1
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28.0,34.29453624,D1
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7.0,19.539060364,D1
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90.0,47.714497104,D1
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,43.377003588,D1
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28.0,29.89223198,D1
166.8,250.2,0.0,203.5,0.0,975.6,692.6,3.0,6.902344236,D1
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90.0,33.192064116000005,D1
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3.0,4.9035533120000006,D1
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3.0,4.565020596,D1
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90.0,25.460969728,D1
122.6,183.9,0.0,203.5,0.0,958.2,800.1,28.0,24.290928956,D1
166.8,250.2,0.0,203.5,0.0,975.6,692.6,28.0,33.947729812,D1
200.0,133.0,0.0,192.0,0.0,965.4,806.2,3.0,11.41427518,D1
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28.0,20.593958644,D1
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,25.893960655999997,D1
108.3,162.4,0.0,203.5,0.0,938.2,849.0,90.0,29.231713972,D1
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90.0,31.023662096,D1
141.3,212.0,0.0,203.5,0.0,971.8,748.5,7.0,10.3938507,D1
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28.0,33.664355176,D1
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28.0,27.874825204,D1
250.2,166.8,0.0,203.5,0.0,977.6,694.1,7.0,19.35014394,D1
173.0,116.0,0.0,192.0,0.0,946.8,856.8,7.0,11.392211948,D1
192.0,288.0,0.0,192.0,0.0,929.8,716.1,3.0,12.788400847999998,D1
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28.0,39.321505756,D1
